kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
3;250;12450;6510;7056;8;"[252,2152,2646,2944,2963,2967,2976,3025]";"[12456,134541,156651,174026,175030,175315,175817,178930]";"[2864,6956,7056,7056,7056,7056,7056,7056]";"[7956,7372,7296,7111,7096,7096,7068,7056]";1548.00;2110.00
3;250;12450;6800;5996;9;"[252,2782,3624,4078,4226,4258,4406,4504,4572]";"[12454,175810,224459,244364,249366,250670,255367,259183,261928]";"[2413,5896,5996,5996,5996,5996,5996,5996,5996]";"[6766,6258,6183,6080,6071,6057,6010,5998,5996]";2871.00;3624.00
3;250;12450;5910;7338;6;"[252,1927,2377,2640,2659,2668]";"[12457,129193,153853,166213,166899,167251]";"[3409,7338,7338,7338,7338,7338]";"[8386,7635,7423,7378,7348,7338]";984.00;1384.00
3;250;12450;7404;5403;10;"[252,2427,3269,3721,3847,3898,3970,4028,4140,4327]";"[12455,160090,205254,233147,240432,243020,246714,249261,254021,265223]";"[2404,5403,5403,5403,5403,5403,5403,5403,5403,5403]";"[6100,5710,5617,5577,5503,5460,5433,5432,5412,5403]";3085.00;3926.00
3;250;12450;6414;6492;8;"[252,2450,3071,3269,3431,3440,3501,3520]";"[12456,151070,186460,192687,199190,199557,202343,203319]";"[2859,6451,6451,6451,6492,6492,6492,6492]";"[7592,6841,6656,6540,6522,6504,6502,6492]";1840.00;2445.00
3;250;12450;6574;5861;5;"[252,1915,2374,2770,2789]";"[12455,112329,137674,163242,164658]";"[2833,5861,5861,5861,5861]";"[6838,6149,5944,5876,5861]";730.00;1013.00
3;250;12450;6638;6639;11;"[252,2167,2961,3132,3315,3512,3660,3763,3872,3990,3999]";"[12454,124983,165775,173322,180248,186741,191913,195158,199042,203288,203654]";"[3407,6639,6639,6639,6639,6639,6639,6639,6639,6639,6639]";"[7515,7102,6797,6771,6739,6736,6674,6674,6663,6649,6639]";2625.00;3397.00
3;250;12450;6518;6750;5;"[252,2112,2633,2691,2700]";"[12457,136824,166276,168924,169344]";"[2752,6750,6750,6750,6750]";"[7813,7023,6802,6770,6750]";803.00;1120.00
3;250;12450;7232;5801;9;"[252,2376,2993,3266,3483,3600,3699,3703,3712]";"[12456,148210,187804,204363,216345,222399,226534,226753,227132]";"[2021,5801,5801,5801,5801,5801,5801,5801,5801]";"[6619,6041,5952,5891,5848,5840,5821,5821,5801]";2319.00;3037.00
3;250;12450;7108;6311;6;"[252,2836,3754,4038,4257,4276]";"[12454,168895,223083,237625,250662,251356]";"[1940,6211,6311,6311,6311,6311]";"[7109,6587,6447,6391,6326,6311]";1618.00;2090.00
3;250;12450;7197;6099;7;"[252,2270,3028,3600,3774,3972,4071]";"[12455,131861,169835,191316,200110,209080,212315]";"[2916,6099,6099,6099,6099,6099,6099]";"[7054,6536,6315,6255,6213,6132,6099]";1604.00;2071.00
3;250;12450;6638;7000;7;"[252,2198,3113,3239,3286,3354,3403]";"[12453,140324,201734,210106,211748,215051,217793]";"[2351,6950,7000,7000,7000,7000,7000]";"[7852,7274,7032,7025,7009,7002,7000]";1582.00;2148.00
3;250;12450;8586;6061;6;"[252,2261,3167,3491,3639,3658]";"[12455,149363,196681,213083,219812,220580]";"[2900,6061,6061,6061,6061,6061]";"[6815,6373,6108,6100,6066,6061]";1360.00;1796.00
3;250;12450;6455;5764;11;"[252,2522,2887,3238,3506,3624,3723,3742,3752,3771,3780]";"[12456,169694,198640,220786,235779,243412,247302,248135,248653,249414,249713]";"[2006,5764,5764,5764,5764,5764,5764,5764,5764,5764,5764]";"[6668,6046,5939,5849,5820,5809,5804,5804,5799,5774,5764]";3316.00;4312.00
3;250;12450;6331;5711;8;"[252,2462,2728,3283,3530,3553,3557,3589]";"[12455,143116,154515,173960,181700,182657,182803,183971]";"[2077,5711,5711,5711,5711,5711,5711,5711]";"[6582,6122,5885,5770,5736,5731,5716,5711]";1700.00;2237.00
3;250;12450;6652;6402;8;"[252,2231,2940,3165,3263,3420,3424,3523]";"[12454,141243,185657,195666,199606,205261,205449,209500]";"[2063,6302,6402,6402,6402,6402,6402,6402]";"[7353,6764,6498,6470,6463,6422,6411,6402]";1882.00;2489.00
3;250;12450;6830;5805;8;"[252,2381,3206,3481,3579,3777,3845,3866]";"[12457,136499,187912,199919,203316,209525,211547,212286]";"[2224,5705,5805,5805,5805,5805,5805,5805]";"[6747,6202,5962,5883,5875,5836,5810,5805]";1920.00;2441.00
3;250;12450;6609;6922;8;"[252,1691,2277,2507,2664,2702,2850,2851]";"[12455,105388,140477,152989,162630,165223,175919,175974]";"[2443,6922,6922,6922,6922,6922,6922,6922]";"[7750,7142,7051,7034,6967,6962,6922,6922]";1394.00;1906.00
3;250;12450;6679;8324;4;"[252,2890,3394,3710]";"[12456,172019,198243,218866]";"[3123,8324,8324,8324]";"[9677,8588,8416,8324]";758.00;1037.00
3;250;12450;7630;6051;7;"[252,3289,4150,4435,4651,4751,4752]";"[12456,206290,246620,259324,265393,269611,269653]";"[2851,5951,6051,6051,6051,6051,6051]";"[6960,6410,6282,6094,6075,6051,6051]";2284.00;2849.00
3;250;12450;6932;6174;7;"[252,2728,3456,3731,3978,3997,4214]";"[12453,175276,210664,225069,236971,237765,246271]";"[2827,6074,6174,6174,6174,6174,6174]";"[7249,6609,6383,6279,6209,6183,6174]";1906.00;2469.00
3;250;12450;6524;6111;9;"[252,1845,2109,2515,2584,2730,2876,2895,2896]";"[12454,120780,133634,154981,158548,166339,172159,173004,173048]";"[2321,6011,6111,6111,6111,6111,6111,6111,6111]";"[7099,6505,6390,6321,6224,6179,6151,6111,6111]";1657.00;2262.00
3;250;12450;6823;7140;5;"[252,2355,2622,2937,2960]";"[12456,149323,161694,178051,179221]";"[2041,7140,7140,7140,7140]";"[8109,7526,7228,7185,7140]";860.00;1187.00
3;250;12450;6538;5814;7;"[252,2268,3444,3833,4210,4358,4376]";"[12457,136762,191705,208538,229045,238551,239372]";"[2251,5793,5793,5814,5814,5814,5814]";"[6874,6303,6023,5976,5869,5834,5814]";1803.00;2309.00
3;250;15562;7242;7601;7;"[252,3358,4017,4240,4336,4686,4785]";"[15565,257985,304521,318773,324686,348131,354631]";"[3655,7601,7601,7601,7601,7601,7601]";"[8600,8120,7859,7735,7671,7655,7601]";2989.00;3653.00
3;250;15562;6872;8064;6;"[252,2947,3754,3924,4023,4230]";"[15564,222585,271606,278527,283815,291992]";"[3555,7964,8064,8064,8064,8064]";"[9203,8375,8172,8113,8085,8064]";2021.00;2536.00
3;250;15562;6936;7099;7;"[252,3308,3845,4110,4258,4277,4286]";"[15567,244578,281443,304792,317721,319125,319788]";"[3500,7099,7099,7099,7099,7099,7099]";"[8166,7383,7221,7180,7154,7139,7099]";2773.00;3395.00
3;250;15562;6578;7319;12;"[252,2715,3533,3738,3767,3984,3997,4158,4379,4497,4546,4565]";"[15567,203428,244340,258407,260292,265702,266162,270158,290684,293442,296890,298237]";"[3700,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319]";"[8673,7649,7506,7444,7426,7399,7396,7383,7375,7351,7344,7319]";4711.00;5746.00
3;250;15562;6835;6527;5;"[252,2951,3768,3889,3938]";"[15566,217103,272117,281988,285119]";"[2903,6527,6527,6527,6527]";"[7459,6885,6634,6531,6527]";1569.00;1971.00
3;250;15562;5981;8068;7;"[252,2049,2717,3382,3549,3701,3853]";"[15566,166155,202607,240446,252174,265453,279583]";"[3297,8068,8068,8068,8068,8068,8068]";"[9279,8647,8328,8235,8148,8072,8068]";2050.00;2616.00
