kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
1;50;490;35665;208;8;"[52,19327,25663,26502,28119,28398,28757,29535]";"[496,201401,257982,267424,278650,281719,285542,289855]";"[70,207,207,207,208,208,208,208]";"[233,220,213,209,208,208,208,208]";11765.00;4409.00
1;50;490;31532;254;4;"[52,14704,15772,18161]";"[495,189804,200432,225296]";"[72,254,254,254]";"[288,269,258,254]";2272.00;1136.00
1;50;490;39974;246;6;"[52,12862,13679,18190,18609,21128]";"[495,194225,202721,244705,249082,276392]";"[83,246,246,246,246,246]";"[276,253,252,250,248,246]";4831.00;2309.00
1;50;490;37337;283;4;"[52,11423,12770,14868]";"[494,151883,164681,183419]";"[116,281,283,283]";"[311,289,285,283]";1514.00;920.00
1;50;490;45049;244;4;"[52,20142,22350,26001]";"[494,255051,284986,318126]";"[80,244,244,244]";"[277,254,252,244]";4418.00;1658.00
1;50;490;36904;211;5;"[52,11650,16419,18456,20049]";"[495,162035,228946,248784,255865]";"[83,206,211,211,211]";"[231,217,214,214,211]";3843.00;1779.00
1;50;490;35627;270;5;"[52,9776,19780,22744,25766]";"[494,129866,264800,284655,303703]";"[72,270,266,270,270]";"[304,284,279,272,270]";5107.00;2012.00
1;50;490;12203;229;5;"[52,4276,6216,6383,6502]";"[496,60109,86064,87337,88287]";"[83,229,229,229,229]";"[260,232,231,229,229]";582.00;555.00
1;50;490;43646;213;3;"[52,11009,12268]";"[493,173653,192514]";"[82,213,213]";"[229,213,213]";886.00;585.00
1;50;490;35360;201;3;"[52,10989,16327]";"[499,161056,241215]";"[73,198,201]";"[221,204,201]";1167.00;652.00
1;50;490;44477;225;6;"[52,12732,14494,14773,17292,18410]";"[497,175787,198663,200895,246658,256675]";"[80,225,225,225,225,225]";"[251,239,228,227,226,225]";4268.00;2052.00
1;50;490;34928;204;4;"[52,15978,21377,21880]";"[494,212711,256964,260668]";"[53,204,204,204]";"[225,209,205,204]";3508.00;1429.00
1;50;490;40216;211;5;"[52,11039,11836,14355,17377]";"[493,190233,219659,271515,294773]";"[91,211,211,211,211]";"[229,214,212,211,211]";2933.00;1818.00
1;50;490;37911;206;4;"[52,10459,10773,13164]";"[496,156998,160522,197480]";"[71,206,206,206]";"[233,208,206,206]";1500.00;889.00
1;50;490;38763;262;5;"[52,18280,21158,22080,22709]";"[495,230359,272509,282823,289910]";"[80,258,262,262,262]";"[292,278,266,263,262]";5192.00;2154.00
1;50;490;31976;205;5;"[52,17551,20135,21797,22373]";"[495,223007,245075,258716,263700]";"[55,199,205,205,205]";"[237,215,211,205,205]";4646.00;2051.00
1;50;490;34601;263;7;"[52,19423,20820,21973,22287,24806,25165]";"[493,260811,270625,279044,281905,293380,294986]";"[80,256,263,263,263,263,263]";"[296,273,270,267,265,263,263]";8634.00;3734.00
1;50;490;40884;216;6;"[52,12012,13919,15681,16309,17567]";"[496,186235,208338,229479,234817,241590]";"[86,216,216,216,216,216]";"[243,223,222,219,217,216]";3871.00;2200.00
1;50;490;36128;187;4;"[52,9423,13574,15531]";"[497,148268,200707,227392]";"[61,186,187,187]";"[204,193,188,187]";1637.00;1023.00
1;50;490;38840;243;6;"[52,17706,24465,26038,26631,27619]";"[493,233584,270108,285413,288713,294156]";"[109,243,243,243,243,243]";"[276,258,253,245,245,243]";7231.00;2989.00
1;50;490;36208;202;4;"[52,13755,16841,17120]";"[494,201704,231403,233328]";"[68,202,202,202]";"[216,209,205,202]";2430.00;1229.00
1;50;490;30054;241;10;"[52,15722,18134,18448,18699,19202,19516,19935,20294,20653]";"[496,228231,263870,265824,267581,270430,272663,273946,275542,278584]";"[80,241,241,241,241,241,241,241,241,241]";"[270,256,252,252,249,248,247,244,242,241]";10631.00;5338.00
1;50;490;41606;192;5;"[52,14055,18830,24789,25068]";"[495,192684,234436,290382,291805]";"[69,188,192,192,192]";"[216,196,196,196,192]";5155.00;2032.00
1;50;490;32978;216;3;"[52,16357,17615]";"[494,194468,209123]";"[61,216,216]";"[247,220,216]";1400.00;696.00
1;50;490;46369;158;8;"[52,21827,22467,25265,29297,30376,31005,31424]";"[497,314556,330308,349483,388061,401694,405244,407928]";"[64,158,158,158,158,158,158,158]";"[177,170,169,167,165,162,162,158]";15365.00;5687.00
1;50;490;43376;201;3;"[52,16686,17945]";"[494,238429,255365]";"[51,201,201]";"[223,205,201]";1950.00;865.00
1;50;490;38479;179;3;"[52,9100,11899]";"[495,144957,176647]";"[57,179,179]";"[200,182,179]";768.00;527.00
1;50;490;30881;276;5;"[52,15622,17510,18349,19608]";"[495,206258,221359,228665,232817]";"[65,276,276,276,276]";"[301,280,277,276,276]";4097.00;1812.00
1;50;490;29044;245;5;"[52,10964,12582,12861,13490]";"[495,159469,176798,179337,186380]";"[73,245,245,245,245]";"[273,254,248,245,245]";2289.00;1341.00
1;50;490;30664;203;4;"[52,11005,11570,12073]";"[496,154889,162011,168183]";"[57,203,203,203]";"[240,210,205,203]";1276.00;841.00
1;50;490;39833;214;6;"[52,15159,19937,24913,27791,28042]";"[495,193278,231554,280663,317362,318617]";"[85,206,206,214,214,214]";"[235,228,224,217,214,214]";8309.00;2808.00
1;50;490;44044;221;6;"[52,15872,19562,24037,29914,30333]";"[493,245327,288824,328312,374980,377443]";"[66,218,221,221,221,221]";"[251,238,232,227,224,221]";8435.00;3396.00
1;50;490;25067;275;4;"[52,11012,12794,13423]";"[495,156618,172888,178252]";"[87,275,275,275]";"[303,286,275,275]";1469.00;913.00
1;50;490;29626;270;9;"[52,12458,13995,14834,17353,17632,19205,19624,19983]";"[494,163322,176894,184698,213554,215842,231703,234499,236959]";"[117,270,270,270,270,270,270,270,270]";"[300,289,280,279,276,274,274,273,270]";6489.00;3555.00
1;50;490;33797;258;4;"[52,18046,22122,22401]";"[493,271560,313598,315021]";"[83,258,258,258]";"[272,261,258,258]";3874.00;1725.00
1;50;490;35803;230;4;"[52,13660,16706,17614]";"[494,174659,203406,211540]";"[66,230,230,230]";"[259,242,236,230]";2464.00;1138.00
1;50;490;40398;218;6;"[52,13051,14057,14896,17223,17537]";"[495,203222,213010,221175,234178,236411]";"[52,218,218,218,218,218]";"[249,226,219,219,218,218]";4085.00;2220.00
1;50;490;34845;234;6;"[52,14550,18830,19647,20906,23425]";"[494,182793,218187,224263,237891,286633]";"[58,232,232,234,234,234]";"[267,245,239,238,235,234]";5844.00;2406.00
1;50;490;36188;203;5;"[52,14956,17389,17813,19072]";"[495,194797,220081,225911,235321]";"[87,203,203,203,203]";"[228,216,208,207,203]";3548.00;1726.00
1;50;490;33832;245;3;"[52,13767,14719]";"[493,193972,201187]";"[106,237,245]";"[266,258,245]";1231.00;681.00
1;50;490;28938;238;5;"[52,11144,14650,16537,17948]";"[494,161296,195529,222231,232499]";"[61,238,238,238,238]";"[269,244,240,240,238]";3053.00;1580.00
1;50;490;28678;247;5;"[52,12743,15621,17032,18877]";"[496,183716,200409,209468,222012]";"[93,246,246,247,247]";"[270,250,249,249,247]";3286.00;1613.00
1;50;490;34098;258;5;"[52,14005,15482,16741,18000]";"[494,174457,189052,197249,205031]";"[70,258,258,258,258]";"[285,270,266,260,258]";2957.00;1514.00
1;50;490;35141;231;3;"[52,18443,19116]";"[494,210401,215676]";"[105,231,231]";"[255,239,231]";1784.00;755.00
1;50;490;46430;189;2;"[52,11743]";"[496,160260]";"[61,189]";"[203,189]";397.00;224.00
1;50;490;46697;168;10;"[52,7275,8637,10209,10838,16175,16234,16653,17386,18645]";"[494,104979,124310,143305,150650,252596,253117,257978,266664,280761]";"[68,168,168,168,168,129,129,129,128,134]";"[190,181,180,176,175,173,171,169,169,168]";6027.00;3743.00
1;50;490;30240;221;3;"[52,11930,13277]";"[495,187423,205630]";"[88,221,221]";"[241,225,221]";1080.00;645.00
1;50;490;37649;249;4;"[52,13858,17374,17688]";"[496,204645,230468,233734]";"[63,241,241,249]";"[278,256,249,249]";2623.00;1231.00
1;50;490;43143;193;4;"[52,15966,17398,18237]";"[496,215567,233000,245605]";"[74,193,193,193]";"[207,194,193,193]";2695.00;1302.00
1;50;490;38179;240;5;"[52,9658,14298,14657,15160]";"[496,150614,213269,217503,222562]";"[75,240,240,240,240]";"[265,245,242,241,240]";2438.00;1508.00
1;50;612;35665;278;3;"[52,23079,23438]";"[618,289955,292997]";"[86,278,278]";"[294,278,278]";3193.00;1096.00
1;50;612;31532;280;10;"[52,15415,17554,19314,19943,20572,21831,22670,23509,23823]";"[616,240004,256308,278390,281643,284527,294367,299133,306748,308381]";"[72,278,278,280,280,280,280,280,280,280]";"[323,294,286,282,282,282,281,281,280,280]";14055.00;5823.00
1;50;612;39974;290;3;"[52,11714,13056]";"[616,210235,225405]";"[107,290,290]";"[326,292,290]";1260.00;742.00
1;50;612;37337;313;2;"[52,12016]";"[616,192873]";"[126,313]";"[335,313]";458.00;280.00
1;50;612;45049;268;6;"[52,20987,21825,23587,24006,27783]";"[615,340907,349916,369774,374548,421193]";"[80,268,268,268,268,268]";"[305,276,273,272,270,268]";10592.00;3969.00
1;50;612;36904;226;6;"[52,10540,13084,15834,16337,20198]";"[616,186454,217016,246077,249982,309743]";"[93,223,226,226,226,226]";"[257,240,230,228,226,226]";5001.00;2453.00
1;50;612;35627;281;6;"[52,18468,22044,23556,23870,24134]";"[615,290960,335804,348893,350840,352132]";"[82,281,281,281,281,281]";"[311,296,289,285,281,281]";8823.00;3712.00
1;50;612;12203;288;5;"[52,7350,8331,8917,9839]";"[615,113479,120810,123915,127919]";"[95,288,288,288,288]";"[331,300,290,289,288]";1306.00;949.00
1;50;612;43646;257;6;"[52,14123,15696,16513,16932,17351]";"[615,252797,268147,278306,283023,288051]";"[112,253,257,257,257,257]";"[285,263,257,257,257,257]";5300.00;2761.00
1;50;612;35360;262;7;"[52,5048,6318,14309,14588,14707,15066]";"[618,83601,108896,280404,285212,286386,290777]";"[80,259,259,262,262,262,262]";"[295,270,265,263,262,262,262]";4144.00;2702.00
1;50;612;44477;252;4;"[52,18658,23298,23657]";"[616,309798,353554,356398]";"[80,241,252,252]";"[277,264,256,252]";5006.00;1986.00
1;50;612;34928;264;3;"[52,19975,22073]";"[615,304174,328777]";"[59,264,264]";"[299,267,264]";3139.00;1189.00
1;50;612;40216;241;5;"[52,11175,17210,23235,24494]";"[614,220087,296053,411475,428505]";"[101,237,241,241,241]";"[273,250,244,243,241]";5886.00;2726.00
1;50;612;37911;262;6;"[52,12616,12930,13559,15097,16859]";"[617,230650,233951,245665,265540,292953]";"[87,262,262,262,262,262]";"[296,276,272,269,264,262]";4402.00;2531.00
1;50;612;38763;280;7;"[52,18069,21576,22079,22708,23022,24490]";"[617,296709,357896,363953,371923,375719,385982]";"[85,280,280,280,280,280,280]";"[319,296,290,284,282,281,280]";10590.00;4691.00
1;50;612;31976;285;4;"[52,20825,22465,26731]";"[616,304472,318111,347708]";"[82,285,285,285]";"[328,298,295,285]";5134.00;2002.00
1;50;612;34601;291;9;"[52,20134,24050,24409,24723,25982,26821,27324,28897]";"[614,322628,350842,352932,353881,366622,376447,379135,392615]";"[80,290,291,291,291,291,291,291,291]";"[337,307,305,298,298,294,292,292,291]";16909.00;6823.00
1;50;612;40884;271;3;"[52,17946,20295]";"[615,339053,372634]";"[95,271,271]";"[298,274,271]";2695.00;1305.00
1;50;612;36128;209;8;"[52,15726,19248,20728,25433,28160,28789,29103]";"[615,277187,313582,330062,396765,426118,428901,430471]";"[72,209,209,209,209,209,209,209]";"[236,221,218,213,212,212,209,209]";15196.00;5768.00
1;50;612;38840;308;4;"[52,20736,20987,21346]";"[615,325887,327393,331045]";"[109,308,308,308]";"[338,311,311,308]";4258.00;1988.00
1;50;612;36208;255;3;"[52,17893,21260]";"[615,298347,340562]";"[73,249,255]";"[280,258,255]";2827.00;1179.00
1;50;612;30054;276;4;"[52,13792,16752,17255]";"[617,246659,298763,302321]";"[92,275,276,276]";"[297,281,277,276]";2979.00;1651.00
1;50;612;41606;219;9;"[52,14872,17361,18200,23741,25359,25988,26617,29415]";"[616,250812,274156,282583,358753,371741,376302,384263,414069]";"[79,211,219,219,219,219,219,219,219]";"[241,227,225,225,224,223,223,222,219]";15311.00;6071.00
1;50;612;32978;256;4;"[52,17330,17749,18378]";"[616,266017,271627,279379]";"[61,256,256,256]";"[286,260,256,256]";3322.00;1573.00
1;50;612;46369;231;5;"[52,25675,27142,30814,31233]";"[617,429393,443939,483109,486287]";"[82,231,231,231,231]";"[259,233,232,231,231]";10945.00;3948.00
1;50;612;43376;229;4;"[52,25229,28377,31525]";"[616,393691,427072,458704]";"[61,229,229,229]";"[256,233,230,229]";8508.00;2655.00
1;50;612;38479;233;6;"[52,12776,13446,15093,15218,15532]";"[615,224403,231669,256874,258374,261494]";"[75,233,233,233,233,233]";"[257,241,236,235,235,233]";4408.00;2536.00
1;50;612;30881;304;4;"[52,19197,20810,21229]";"[616,288448,302675,304770]";"[74,304,304,304]";"[338,318,306,304]";4572.00;1850.00
1;50;612;29044;290;3;"[52,10577,11729]";"[616,177537,190271]";"[81,290,290]";"[314,291,290]";914.00;623.00
1;50;612;30664;238;5;"[52,12451,14573,16614,17453]";"[617,211851,233793,262861,274984]";"[77,236,236,236,238]";"[270,250,242,238,238]";3541.00;1945.00
1;50;612;39833;254;11;"[52,12330,18168,18419,22556,25354,25857,26696,27199,28038,28457]";"[616,205951,270616,272624,321501,343401,346249,354746,358342,364828,368111]";"[85,254,254,254,254,254,254,254,254,254,254]";"[291,270,264,261,258,257,255,254,254,254,254]";20959.00;7362.00
1;50;612;44044;255;6;"[52,22629,25507,30314,30943,31697]";"[615,388354,423391,453826,458168,463970]";"[85,249,255,255,255,255]";"[281,271,262,258,257,255]";13935.00;4830.00
1;50;612;25067;297;4;"[52,12969,15170,16032]";"[615,202382,227618,236811]";"[92,297,297,297]";"[332,307,299,297]";2334.00;1288.00
1;50;612;29626;299;4;"[52,15429,16301,17838]";"[615,244511,251076,266594]";"[122,294,299,299]";"[328,309,304,299]";3010.00;1481.00
1;50;612;33797;351;6;"[52,20193,21702,23240,23869,25128]";"[614,350261,357535,366542,371314,377520]";"[103,351,351,351,351,351]";"[387,366,357,354,352,351]";9167.00;4002.00
1;50;612;35803;258;6;"[52,16789,17976,18884,20352,20771]";"[616,235155,246926,253374,273620,277804]";"[66,258,258,258,258,258]";"[288,266,260,259,258,258]";6919.00;2718.00
1;50;612;40398;229;4;"[52,13134,23016,26794]";"[617,244243,378830,445013]";"[55,229,229,229]";"[262,243,229,229]";5150.00;2031.00
1;50;612;34845;260;4;"[52,15143,19674,21436]";"[615,233714,277013,300618]";"[74,260,260,260]";"[289,271,262,260]";3968.00;1606.00
1;50;612;36188;235;3;"[52,16699,21148]";"[615,245804,296446]";"[87,235,235]";"[264,239,235]";2498.00;979.00
1;50;612;33832;287;7;"[52,15152,15989,16348,16662,18424,18738]";"[615,236635,245619,249083,252879,279118,280967]";"[136,287,287,287,287,287,287]";"[314,300,297,293,287,287,287]";6863.00;3332.00
1;50;612;28938;290;2;"[52,13605]";"[616,227916]";"[66,290]";"[323,290]";613.00;344.00
