kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
3;50;490;1726;1241;4;"[52,428,494,593]";"[497,5402,6324,7016]";"[424,1241,1241,1241]";"[1413,1317,1283,1241]";10.00;12.00
3;50;490;1462;803;5;"[52,631,842,851,852]";"[494,7916,9545,9643,9654]";"[254,785,803,803,803]";"[895,834,813,813,803]";25.00;32.00
3;50;490;1472;1225;4;"[52,485,638,737]";"[493,7340,9903,12199]";"[666,1223,1225,1225]";"[1476,1277,1225,1225]";17.00;22.00
3;50;490;1481;1175;4;"[52,343,361,362]";"[496,4412,4667,4679]";"[847,1175,1175,1175]";"[1374,1195,1175,1175]";6.00;9.00
3;50;490;1231;1667;4;"[52,522,716,765]";"[495,6268,8504,9122]";"[429,1667,1667,1667]";"[1749,1689,1669,1667]";14.00;18.00
3;50;490;1070;1106;4;"[52,466,508,577]";"[495,5068,5556,6437]";"[404,1106,1106,1106]";"[1345,1199,1114,1106]";10.00;12.00
3;50;490;1189;1441;4;"[52,634,744,767]";"[493,8064,8632,8766]";"[578,1441,1441,1441]";"[1638,1533,1491,1441]";17.00;20.00
3;50;490;1421;1300;3;"[52,411,532]";"[496,5503,7227]";"[770,1300,1300]";"[1449,1365,1300]";6.00;8.00
3;50;490;1383;917;5;"[52,223,449,549,598]";"[497,3283,5813,7268,7839]";"[422,917,917,917,917]";"[985,957,932,931,917]";13.00;17.00
3;50;490;1274;1610;5;"[52,701,810,819,823]";"[493,7175,7789,7865,7877]";"[999,1610,1610,1610,1610]";"[1872,1671,1660,1650,1610]";19.00;23.00
3;50;490;1272;1305;4;"[52,435,587,645]";"[494,6144,7444,8454]";"[726,1305,1305,1305]";"[1382,1330,1321,1305]";13.00;17.00
3;50;490;1031;1249;5;"[52,481,485,489,493]";"[496,6504,6536,6586,6630]";"[449,1249,1249,1249,1249]";"[1406,1289,1289,1269,1249]";14.00;20.00
3;50;490;1588;1200;2;"[52,433]";"[495,5163]";"[602,1200]";"[1332,1200]";2.00;3.00
3;50;490;1205;1326;4;"[52,394,452,461]";"[494,3308,3694,3806]";"[430,1326,1326,1326]";"[1384,1358,1336,1326]";5.00;8.00
3;50;490;1714;850;3;"[52,648,815]";"[497,9418,11558]";"[416,750,850]";"[946,881,850]";12.00;16.00
3;50;490;1891;778;6;"[52,592,790,899,1017,1116]";"[494,7971,10093,10768,11736,12311]";"[380,778,778,778,778,778]";"[879,847,846,811,790,778]";41.00;59.00
3;50;490;1327;820;12;"[52,431,508,512,516,664,763,862,868,917,966,1065]";"[495,5124,6107,6156,6176,7751,8803,9686,9729,10164,10576,11233]";"[422,820,820,820,820,820,820,820,820,820,820,820]";"[981,904,900,900,884,880,878,870,868,866,839,820]";63.00;91.00
3;50;490;1098;1229;4;"[52,493,592,619]";"[495,5840,7088,7381]";"[448,1229,1229,1229]";"[1419,1232,1229,1229]";12.00;18.00
3;50;490;999;1501;2;"[52,205]";"[495,2003]";"[633,1501]";"[1645,1501]";1.00;1.00
3;50;490;1184;1204;4;"[52,384,433,482]";"[496,4453,5321,5956]";"[737,1204,1204,1204]";"[1315,1212,1212,1204]";8.00;11.00
3;50;490;1340;1177;5;"[52,369,418,436,455]";"[495,4111,4551,4762,5008]";"[947,1177,1177,1177,1177]";"[1342,1227,1197,1192,1177]";9.00;12.00
3;50;490;1527;1223;6;"[52,603,869,920,1068,1077]";"[493,8269,10872,11231,12858,12939]";"[678,1223,1223,1223,1223,1223]";"[1557,1450,1303,1278,1253,1223]";39.00;59.00
3;50;490;716;1404;4;"[52,259,312,331]";"[495,2993,3817,4018]";"[611,1404,1404,1404]";"[1639,1450,1429,1404]";5.00;8.00
3;50;490;1047;1718;6;"[52,466,570,623,731,740]";"[494,5443,6685,7184,8378,8416]";"[859,1718,1718,1718,1718,1718]";"[2029,1901,1800,1798,1728,1718]";21.00;31.00
3;50;490;1160;1501;5;"[52,569,637,695,744]";"[493,8286,8587,8989,9227]";"[803,1501,1501,1501,1501]";"[1556,1543,1541,1519,1501]";20.00;29.00
3;50;490;1287;1240;5;"[52,395,554,691,710]";"[494,4745,6009,6806,6871]";"[399,1240,1240,1240,1240]";"[1478,1368,1283,1275,1240]";15.00;19.00
3;50;490;1530;1100;5;"[52,553,710,763,870]";"[495,8763,10938,11355,12290]";"[562,1100,1100,1100,1100]";"[1328,1277,1262,1222,1100]";29.00;39.00
3;50;490;1232;1114;4;"[52,367,524,566]";"[494,4044,6846,7351]";"[500,1114,1114,1114]";"[1351,1199,1139,1114]";11.00;14.00
3;50;490;1375;1198;3;"[52,231,497]";"[495,2608,6006]";"[698,1198,1198]";"[1374,1265,1198]";4.00;5.00
3;50;490;1224;1105;4;"[52,552,657,779]";"[493,6847,8383,9444]";"[599,1105,1105,1105]";"[1339,1269,1150,1105]";15.00;19.00
3;50;490;868;1324;5;"[52,270,292,391,410]";"[494,3609,3840,4819,5091]";"[553,1324,1324,1324,1324]";"[1542,1384,1359,1339,1324]";8.00;11.00
3;50;490;1084;1121;4;"[52,401,541,642]";"[496,6110,7214,8202]";"[521,1021,1021,1121]";"[1281,1150,1139,1121]";12.00;16.00
3;50;490;1251;1618;3;"[52,466,515]";"[494,4430,4728]";"[595,1618,1618]";"[1773,1630,1618]";5.00;8.00
3;50;490;1220;1609;4;"[52,630,683,706]";"[494,6288,6521,6724]";"[1000,1609,1609,1609]";"[1770,1691,1679,1609]";11.00;14.00
3;50;490;1966;1109;4;"[52,813,972,1021]";"[496,10922,12763,13279]";"[402,1109,1109,1109]";"[1190,1139,1111,1109]";26.00;35.00
3;50;490;2027;870;5;"[52,695,979,1081,1229]";"[494,9987,12871,13676,15035]";"[523,870,870,870,870]";"[995,929,928,915,870]";39.00;54.00
3;50;490;1040;1407;3;"[52,378,475]";"[495,5152,6212]";"[503,1407,1407]";"[1512,1455,1407]";5.00;7.00
3;50;490;1258;1501;5;"[52,281,582,700,820]";"[496,3881,7711,8958,10761]";"[716,1501,1501,1501,1501]";"[1683,1560,1514,1505,1501]";21.00;30.00
3;50;490;1628;763;6;"[52,449,478,625,724,773]";"[496,5842,6198,7980,9906,10536]";"[468,763,763,763,763,763]";"[844,823,785,778,775,763]";25.00;41.00
3;50;490;1304;1748;2;"[52,280]";"[496,3784]";"[553,1748]";"[1846,1748]";1.00;2.00
3;50;612;1228;1567;4;"[52,723,953,1002]";"[618,8047,10402,11091]";"[598,1567,1567,1567]";"[1749,1674,1595,1567]";23.00;31.00
3;50;612;1156;1818;4;"[52,483,623,722]";"[616,7003,8358,9114]";"[945,1818,1818,1818]";"[2078,1963,1869,1818]";15.00;21.00
3;50;612;1433;1583;4;"[52,406,691,799]";"[616,6521,10843,11457]";"[1271,1583,1583,1583]";"[1874,1700,1601,1583]";18.00;25.00
3;50;612;1406;1851;4;"[52,298,506,605]";"[616,4180,7690,8998]";"[1300,1851,1851,1851]";"[2121,1935,1853,1851]";12.00;15.00
3;50;612;1650;1552;3;"[52,658,865]";"[615,10219,13672]";"[704,1552,1552]";"[1769,1580,1552]";16.00;22.00
3;50;612;1274;1040;5;"[52,315,447,456,505]";"[616,4544,6577,6692,7200]";"[513,1040,1040,1040,1040]";"[1246,1158,1100,1090,1040]";14.00;20.00
3;50;612;1247;1500;6;"[52,628,826,840,844,893]";"[615,9335,10953,11080,11113,11205]";"[820,1500,1500,1500,1500,1500]";"[1755,1633,1570,1520,1508,1500]";39.00;55.00
3;50;612;1291;1545;4;"[52,596,704,723]";"[615,8854,9706,9937]";"[744,1545,1545,1545]";"[1781,1597,1575,1545]";18.00;23.00
3;50;612;1588;1401;3;"[52,306,315]";"[615,5514,5649]";"[743,1401,1401]";"[1497,1401,1401]";5.00;7.00
3;50;612;1249;1672;4;"[52,454,600,619]";"[618,7040,10051,10325]";"[838,1672,1672,1672]";"[1771,1702,1677,1672]";16.00;25.00
3;50;612;1726;1361;3;"[52,610,717]";"[616,9596,11116]";"[544,1361,1361]";"[1537,1441,1361]";12.00;16.00
3;50;612;1462;944;3;"[52,729,995]";"[615,11253,13588]";"[307,878,944]";"[1097,965,944]";17.00;21.00
3;50;612;1472;1275;4;"[52,495,769,868]";"[614,8699,13538,16017]";"[711,1275,1275,1275]";"[1538,1390,1275,1275]";25.00;39.00
3;50;612;1481;1427;4;"[52,386,553,652]";"[617,6108,7958,8319]";"[958,1427,1427,1427]";"[1613,1481,1449,1427]";13.00;18.00
3;50;612;1231;1767;4;"[52,531,679,737]";"[617,8070,10737,11486]";"[816,1767,1767,1767]";"[1919,1837,1799,1767]";19.00;25.00
3;50;612;1070;1304;5;"[52,642,664,733,782]";"[616,8707,8977,9947,10746]";"[703,1304,1304,1304,1304]";"[1618,1454,1382,1364,1304]";26.00;37.00
3;50;612;1189;1681;3;"[52,603,702]";"[614,8922,9472]";"[668,1681,1681]";"[1762,1683,1681]";11.00;14.00
3;50;612;1421;1449;4;"[52,574,686,735]";"[615,10691,12864,13344]";"[770,1449,1449,1449]";"[1675,1534,1479,1449]";23.00;32.00
3;50;612;1383;1137;7;"[52,650,678,747,796,895,904]";"[615,10341,10769,11884,12543,14423,14511]";"[508,1137,1137,1137,1137,1137,1137]";"[1261,1217,1168,1153,1152,1147,1137]";53.00;89.00
3;50;612;1274;1910;3;"[52,688,825]";"[615,9556,10233]";"[1099,1910,1910]";"[2198,1951,1910]";12.00;16.00
3;50;612;1272;1675;5;"[52,428,643,696,848]";"[615,6877,9923,10373,12444]";"[924,1675,1675,1675,1675]";"[1809,1764,1717,1679,1675]";28.00;38.00
